64.0,75.0,2.2,4572.0
89.0,56.0,9.0,203.0
80.0,36.0,8.9,45.0
89.0,78.0,8.4,535.0
81.0,18.0,8.7,34.0
80.0,61.0,7.9,746.0
76.0,54.0,7.9,116.0
77.0,33.0,7.3,15.0
85.0,54.0,7.2,48.0
55.0,22.0,6.0,250.0
79.0,45.0,8.5,40.0
87.0,42.0,6.6,384.0
91.0,15.0,8.4,98.0
87.0,19.0,8.4,15.0
87.0,76.0,8.1,86.0
79.0,29.0,7.5,11.0
83.0,11.0,8.6,26.0
89.0,79.0,8.7,768.0
72.0,13.0,6.1,14.0
88.0,58.0,8.2,65.0
79.0,30.0,8.4,34.0
86.0,25.0,7.7,24.0
86.0,85.0,8.2,977.0
88.0,9.0,8.0,7.0
69.0,29.0,8.8,68.0
81.0,63.0,7.9,362.0
85.0,49.0,6.4,241.0
64.0,71.0,6.1,155.0
77.0,39.0,7.8,28.0
60.0,77.0,6.1,1409.0
86.0,21.0,7.3,279.0
86.0,102.0,8.0,1288.0
77.0,49.0,8.3,340.0
81.0,21.0,8.1,18.0
60.0,6.0,6.7,7.0
77.0,12.0,8.4,16.0
89.0,70.0,8.3,684.0
81.0,44.0,6.1,60.0
80.0,25.0,5.8,87.0
89.0,50.0,8.2,682.0
86.0,67.0,8.6,140.0
65.0,17.0,6.9,32.0
80.0,54.0,6.7,178.0
78.0,45.0,7.1,52.0
80.0,53.0,8.9,58.0
68.0,65.0,6.0,160.0
75.0,21.0,7.8,30.0
83.0,21.0,5.9,371.0
73.0,20.0,8.9,36.0
76.0,24.0,8.1,99.0
63.0,16.0,6.3,6.0
60.0,17.0,9.3,4.0
88.0,68.0,6.9,279.0
87.0,12.0,8.0,585.0
82.0,63.0,8.0,318.0
73.0,37.0,8.7,23.0
81.0,52.0,6.0,3517.0
84.0,96.0,6.2,815.0
79.0,7.0,7.4,15.0
84.0,8.0,8.9,21.0
82.0,43.0,7.9,57.0
73.0,19.0,7.4,23.0
84.0,61.0,8.0,248.0
81.0,32.0,7.9,93.0
79.0,71.0,6.5,482.0
84.0,72.0,7.5,533.0
92.0,57.0,8.9,440.0
84.0,56.0,7.3,147.0
88.0,71.0,7.4,116.0
74.0,24.0,6.9,252.0
84.0,46.0,7.8,83.0
71.0,34.0,8.6,78.0
80.0,49.0,8.3,30.0
74.0,26.0,8.4,60.0
79.0,76.0,7.1,187.0
73.0,27.0,8.2,63.0
84.0,50.0,8.1,203.0
90.0,28.0,8.6,51.0
83.0,100.0,8.1,1156.0
92.0,60.0,8.8,279.0
57.0,15.0,6.5,21.0
74.0,27.0,7.3,41.0
83.0,37.0,5.7,45.0
93.0,85.0,8.3,280.0
84.0,70.0,6.7,80.0
91.0,47.0,7.5,930.0
93.0,20.0,7.4,25.0
70.0,71.0,7.2,318.0
73.0,32.0,7.5,25.0
74.0,36.0,8.5,38.0
81.0,37.0,6.2,353.0
79.0,42.0,8.0,52.0
69.0,25.0,7.4,25.0
91.0,13.0,9.2,3963.0
61.0,20.0,7.3,27.0
78.0,83.0,7.8,356.0
94.0,76.0,7.2,139.0
89.0,76.0,8.6,127.0
63.0,12.0,6.0,39.0
78.0,83.0,8.5,376.0
80.0,35.0,6.6,38.0
78.0,22.0,8.3,6.0
80.0,59.0,7.0,132.0
78.0,22.0,6.1,402.0
68.0,25.0,8.2,25.0
75.0,24.0,7.7,33.0
85.0,54.0,7.2,406.0
49.0,10.0,6.2,5.0
67.0,19.0,5.9,8.0
56.0,4.0,5.0,5.0
75.0,51.0,8.6,27.0
74.0,26.0,7.8,387.0
84.0,38.0,5.4,7512.0
79.0,26.0,7.9,66.0
72.0,53.0,7.5,292.0
66.0,32.0,7.6,30.0
77.0,11.0,8.4,613.0
85.0,51.0,8.4,57.0
76.0,47.0,8.3,136.0
67.0,21.0,7.3,26.0
89.0,34.0,8.9,557.0
93.0,12.0,9.4,358.0
73.0,16.0,7.2,19.0
69.0,8.0,7.2,26.0
76.0,31.0,6.6,71.0
91.0,69.0,8.1,1107.0
83.0,75.0,8.7,487.0
59.0,46.0,6.3,134.0
77.0,8.0,8.9,17.0
84.0,32.0,7.2,44.0
85.0,33.0,9.1,26.0
75.0,70.0,6.2,1311.0
75.0,35.0,8.5,60.0
30.0,4.0,2.0,23.0
86.0,60.0,8.6,433.0
71.0,52.0,6.3,89.0
57.0,27.0,7.9,139.0
69.0,4.0,6.3,4.0
78.0,46.0,8.0,110.0
85.0,50.0,8.5,332.0
80.0,6.0,4.9,123.0
79.0,8.0,8.1,22.0
68.0,36.0,5.8,21.0
85.0,23.0,8.4,77.0
59.0,20.0,7.7,6.0
75.0,42.0,7.2,166.0
65.0,29.0,8.9,51.0
86.0,10.0,8.0,6.0
76.0,26.0,6.3,278.0
68.0,7.0,7.4,33.0
63.0,64.0,6.9,223.0
83.0,54.0,8.5,134.0
64.0,27.0,8.3,74.0
79.0,62.0,8.4,194.0
86.0,32.0,7.6,81.0
88.0,71.0,8.6,348.0
69.0,44.0,8.8,190.0
74.0,22.0,8.5,135.0
52.0,37.0,6.2,106.0
87.0,45.0,8.6,34.0
81.0,51.0,8.9,155.0
52.0,15.0,6.8,4.0
87.0,29.0,8.3,90.0
85.0,10.0,9.0,96.0
78.0,20.0,7.7,6.0
78.0,9.0,6.9,34.0
61.0,44.0,8.1,54.0
79.0,53.0,7.7,308.0
76.0,36.0,6.4,66.0
32.0,6.0,4.6,29.0
83.0,30.0,5.9,39.0
91.0,89.0,8.8,152.0
70.0,16.0,8.1,19.0
57.0,51.0,5.5,102.0
63.0,38.0,7.2,69.0
80.0,49.0,8.5,73.0
76.0,81.0,8.3,662.0
80.0,22.0,9.1,37.0
70.0,59.0,6.7,48.0
75.0,31.0,7.3,42.0
63.0,6.0,7.7,9.0
82.0,56.0,7.8,57.0
78.0,65.0,8.2,468.0
63.0,39.0,7.5,27.0
80.0,43.0,8.5,48.0
86.0,29.0,9.5,150.0
89.0,24.0,8.3,61.0
89.0,19.0,7.8,16.0
71.0,30.0,8.4,12.0
70.0,28.0,6.9,16.0
73.0,55.0,7.8,22.0
85.0,52.0,7.7,164.0
69.0,22.0,8.5,111.0
85.0,69.0,8.1,206.0
86.0,41.0,8.6,184.0
73.0,47.0,7.4,237.0
86.0,13.0,9.0,91.0
83.0,24.0,9.0,45.0
76.0,34.0,8.3,130.0
75.0,16.0,7.6,39.0
71.0,27.0,5.1,299.0
87.0,54.0,7.7,355.0
85.0,61.0,8.6,105.0
59.0,19.0,5.1,20.0
73.0,19.0,8.2,10.0
78.0,37.0,8.4,16.0
82.0,36.0,7.1,55.0
90.0,54.0,9.1,137.0
65.0,33.0,7.1,75.0
70.0,17.0,7.0,4.0
92.0,22.0,8.5,26.0
68.0,6.0,5.4,9.0
55.0,14.0,6.8,9.0
81.0,28.0,7.5,81.0
81.0,78.0,8.6,377.0
71.0,4.0,7.7,7.0
83.0,19.0,8.4,43.0
89.0,11.0,5.2,393.0
75.0,46.0,8.6,113.0
68.0,11.0,7.8,15.0
76.0,14.0,7.3,11.0
76.0,32.0,7.9,17.0
87.0,54.0,8.2,147.0
78.0,37.0,7.9,282.0
88.0,9.0,9.4,201.0
77.0,23.0,7.7,36.0
95.0,16.0,7.5,22.0
64.0,33.0,6.5,55.0
77.0,43.0,8.7,70.0
70.0,14.0,8.8,60.0
52.0,36.0,4.9,222.0
76.0,8.0,7.6,11.0
62.0,22.0,7.2,36.0
72.0,28.0,6.9,80.0
57.0,4.0,8.4,37.0
96.0,57.0,7.9,3756.0
84.0,39.0,8.6,2754.0
81.0,38.0,8.1,55.0
65.0,23.0,5.8,28.0
74.0,43.0,7.3,118.0
84.0,75.0,5.3,1711.0
81.0,43.0,8.0,31.0
76.0,36.0,7.3,34.0
85.0,19.0,8.9,53.0
70.0,31.0,6.3,24.0
83.0,13.0,7.9,16.0
79.0,82.0,7.6,328.0
43.0,17.0,4.1,176.0
85.0,17.0,8.5,22.0
77.0,13.0,7.6,21.0
88.0,22.0,5.8,328.0
88.0,41.0,8.0,238.0
45.0,39.0,5.8,89.0
78.0,32.0,8.2,66.0
83.0,29.0,8.1,30.0
73.0,15.0,8.3,30.0
69.0,20.0,7.3,30.0
43.0,5.0,3.4,13.0
53.0,43.0,5.4,437.0
83.0,9.0,7.9,14.0
76.0,55.0,8.3,21.0
92.0,40.0,8.5,2360.0
68.0,28.0,9.0,28.0
62.0,44.0,5.1,164.0
79.0,33.0,8.4,38.0
91.0,77.0,9.1,933.0
81.0,12.0,8.5,17.0
88.0,46.0,7.5,155.0
74.0,22.0,7.5,121.0
56.0,36.0,7.1,50.0
65.0,42.0,6.6,47.0
76.0,27.0,9.0,21.0
84.0,31.0,9.1,31.0
81.0,66.0,8.8,32.0
81.0,89.0,7.7,1137.0
73.0,15.0,8.8,32.0
79.0,60.0,8.2,201.0
87.0,32.0,8.0,47.0
50.0,8.0,4.7,6.0
83.0,88.0,7.8,621.0
67.0,25.0,6.1,31.0
84.0,55.0,8.6,14.0
79.0,66.0,7.8,362.0
85.0,69.0,6.8,108.0
79.0,50.0,8.1,795.0
73.0,51.0,8.6,209.0
82.0,48.0,5.9,15.0
73.0,73.0,7.6,179.0
57.0,15.0,7.6,9.0
78.0,50.0,8.3,32.0
82.0,85.0,8.4,201.0
82.0,44.0,8.6,63.0
80.0,27.0,8.3,52.0
78.0,46.0,5.1,27.0
77.0,30.0,8.2,62.0
71.0,4.0,2.6,10.0
86.0,15.0,8.0,19.0
79.0,77.0,8.1,165.0
93.0,61.0,9.2,1228.0
83.0,60.0,8.3,40.0
70.0,91.0,6.0,202.0
88.0,60.0,8.7,59.0
79.0,75.0,4.5,2380.0
74.0,38.0,7.6,51.0
69.0,50.0,6.3,31.0
84.0,52.0,7.3,95.0
94.0,70.0,9.0,160.0
87.0,79.0,8.7,664.0
75.0,43.0,7.7,100.0
69.0,50.0,7.7,598.0
85.0,62.0,8.0,468.0
81.0,23.0,7.4,29.0
86.0,60.0,8.5,176.0
80.0,66.0,8.2,283.0
61.0,16.0,6.9,14.0
87.0,39.0,8.1,109.0
73.0,54.0,6.7,77.0
80.0,13.0,8.5,44.0
77.0,18.0,5.8,74.0
77.0,34.0,8.1,52.0
86.0,54.0,5.7,87.0
75.0,21.0,8.9,39.0
66.0,13.0,4.4,7.0
97.0,22.0,6.0,47.0
68.0,51.0,7.6,58.0
83.0,37.0,6.6,363.0
92.0,27.0,8.3,48.0
54.0,51.0,6.9,198.0
75.0,56.0,8.3,99.0
47.0,52.0,2.1,98.0
65.0,32.0,8.3,33.0
74.0,42.0,6.9,41.0
76.0,20.0,5.5,65.0
84.0,70.0,8.0,72.0
88.0,15.0,8.9,77.0
73.0,28.0,7.2,9.0
90.0,62.0,6.9,2981.0
85.0,47.0,7.4,67.0
75.0,69.0,7.5,265.0
58.0,21.0,6.0,19.0
91.0,90.0,7.4,594.0
70.0,10.0,8.1,49.0
40.0,23.0,6.1,22.0
67.0,59.0,8.1,106.0
69.0,6.0,7.3,121.0
59.0,7.0,6.7,15.0
47.0,9.0,5.0,38.0
82.0,14.0,7.4,83.0
73.0,17.0,7.3,8.0
85.0,59.0,7.3,245.0
76.0,57.0,6.6,198.0
76.0,29.0,7.8,36.0
86.0,57.0,8.4,96.0
88.0,44.0,8.8,57.0
70.0,31.0,5.6,5.0
75.0,32.0,8.6,95.0
66.0,62.0,5.9,552.0
75.0,43.0,8.5,84.0
81.0,25.0,7.3,14.0
90.0,77.0,7.3,146.0
65.0,20.0,6.5,21.0
89.0,21.0,8.4,188.0
84.0,72.0,8.0,42.0
80.0,56.0,8.3,154.0
89.0,36.0,8.7,37.0
71.0,28.0,8.3,22.0
91.0,18.0,5.6,668.0
64.0,64.0,7.3,247.0
77.0,21.0,6.3,18.0
87.0,21.0,9.1,639.0
72.0,42.0,8.1,61.0
65.0,12.0,7.7,6.0
63.0,9.0,8.8,10.0
83.0,81.0,7.9,292.0
72.0,69.0,7.2,152.0
84.0,50.0,8.4,183.0
87.0,52.0,7.1,122.0
71.0,24.0,7.0,16.0
83.0,32.0,8.0,32.0
75.0,22.0,6.9,36.0
75.0,55.0,8.0,60.0
81.0,31.0,9.0,36.0
89.0,21.0,8.0,22.0
82.0,16.0,8.3,85.0
61.0,17.0,8.3,6.0
82.0,14.0,8.4,5.0
70.0,57.0,6.1,279.0
92.0,73.0,7.6,213.0
80.0,35.0,7.9,32.0
81.0,22.0,8.9,17.0
80.0,59.0,8.4,36.0
83.0,40.0,7.7,645.0
74.0,22.0,8.9,39.0
73.0,25.0,8.7,6.0
65.0,57.0,7.3,168.0
86.0,19.0,8.5,22.0
46.0,38.0,4.4,455.0
83.0,32.0,8.8,29.0
71.0,52.0,7.7,71.0
81.0,23.0,7.5,54.0
68.0,85.0,5.8,404.0
79.0,30.0,8.4,17.0
88.0,56.0,7.9,102.0
86.0,30.0,7.4,92.0
73.0,54.0,7.0,31.0
84.0,29.0,8.1,41.0
75.0,48.0,7.6,33.0
67.0,12.0,7.0,8.0
82.0,16.0,8.8,12.0
86.0,74.0,8.4,329.0
77.0,36.0,7.7,30.0
86.0,18.0,8.5,3552.0
93.0,12.0,8.5,46.0
78.0,28.0,8.6,28.0
79.0,58.0,8.8,39.0
65.0,13.0,6.1,26.0
72.0,24.0,7.0,22.0
72.0,27.0,8.4,61.0
70.0,25.0,6.4,14.0
90.0,17.0,6.2,91.0
86.0,58.0,8.1,89.0
54.0,24.0,7.9,130.0
61.0,11.0,6.0,5.0
48.0,6.0,3.3,4.0
71.0,41.0,7.4,25.0
84.0,83.0,7.6,439.0
83.0,31.0,5.3,33.0
83.0,27.0,8.7,6.0
66.0,29.0,6.9,108.0
92.0,10.0,7.7,45.0
70.0,29.0,8.7,29.0
80.0,40.0,8.2,89.0
51.0,18.0,3.6,8.0
74.0,23.0,8.0,27.0
80.0,54.0,7.9,101.0
64.0,19.0,6.1,38.0
81.0,74.0,8.0,302.0
72.0,32.0,7.3,318.0
90.0,16.0,8.5,525.0
81.0,73.0,7.0,189.0
77.0,70.0,7.7,758.0
76.0,74.0,8.0,273.0
51.0,5.0,8.0,8.0
67.0,12.0,4.5,6.0
86.0,73.0,8.4,255.0
92.0,39.0,8.9,54.0
72.0,16.0,9.3,54.0
87.0,43.0,8.4,238.0
79.0,24.0,8.5,10.0
79.0,16.0,7.8,33.0
82.0,25.0,6.6,49.0
85.0,60.0,7.6,88.0
83.0,46.0,8.6,55.0
55.0,65.0,6.5,294.0
88.0,13.0,9.1,69.0
66.0,20.0,8.0,35.0
87.0,63.0,8.2,94.0
70.0,39.0,5.0,26.0
51.0,22.0,6.6,120.0
70.0,35.0,8.2,20.0
78.0,48.0,8.1,84.0
75.0,26.0,8.3,30.0
89.0,66.0,8.4,1106.0
79.0,26.0,8.7,43.0
80.0,17.0,6.8,11.0
75.0,21.0,6.2,17.0
77.0,55.0,8.2,336.0
91.0,48.0,7.9,3450.0
54.0,27.0,5.4,34.0
44.0,19.0,6.6,25.0
59.0,13.0,5.9,18.0
78.0,68.0,6.4,694.0
82.0,58.0,7.5,383.0
82.0,46.0,7.6,34.0
87.0,38.0,8.3,27.0
93.0,47.0,8.9,1841.0
81.0,31.0,5.3,33.0
88.0,31.0,9.2,144.0
82.0,88.0,8.0,268.0
75.0,21.0,5.9,47.0
85.0,19.0,7.6,53.0
75.0,37.0,7.9,67.0
81.0,34.0,8.7,23.0
89.0,23.0,5.5,5926.0
54.0,17.0,2.1,11.0
79.0,20.0,6.6,15.0
78.0,35.0,5.2,53.0
84.0,25.0,9.1,16.0
86.0,16.0,9.0,44.0
87.0,41.0,9.1,174.0
88.0,43.0,8.2,3183.0
76.0,46.0,4.3,894.0
76.0,37.0,6.4,522.0
85.0,22.0,8.1,9.0
65.0,12.0,7.5,111.0
77.0,26.0,7.5,17.0
82.0,48.0,8.6,73.0
71.0,33.0,7.9,43.0
81.0,27.0,8.4,24.0
88.0,76.0,8.5,4378.0
70.0,21.0,6.9,92.0
85.0,28.0,8.7,22.0
52.0,47.0,6.7,18.0
69.0,58.0,6.9,110.0
71.0,64.0,7.4,88.0
60.0,8.0,7.7,11.0
63.0,4.0,7.6,7.0
87.0,29.0,8.6,53.0
60.0,50.0,7.8,238.0
71.0,10.0,8.6,34.0
74.0,69.0,7.3,540.0
78.0,39.0,4.1,303.0
79.0,18.0,6.9,156.0
75.0,20.0,8.4,12.0
79.0,53.0,7.7,114.0
73.0,79.0,7.3,126.0
68.0,56.0,6.9,62.0
73.0,42.0,7.1,34.0
70.0,67.0,7.4,254.0
73.0,9.0,7.8,13.0
81.0,65.0,8.2,231.0
79.0,45.0,8.4,74.0
84.0,27.0,7.7,314.0
77.0,18.0,4.8,42.0
64.0,38.0,7.8,19.0
78.0,37.0,7.0,49.0
83.0,26.0,6.7,37.0
83.0,61.0,7.6,162.0
47.0,15.0,4.5,21.0
87.0,69.0,9.1,293.0
92.0,41.0,7.8,72.0
83.0,30.0,8.9,31.0
79.0,20.0,6.8,18.0
77.0,32.0,7.9,187.0
79.0,38.0,6.2,157.0
70.0,13.0,6.1,24.0
90.0,25.0,8.5,21.0
85.0,28.0,6.9,703.0
64.0,77.0,7.5,213.0
70.0,26.0,5.5,4.0
81.0,71.0,8.7,87.0
85.0,20.0,8.6,17.0
71.0,16.0,8.8,8.0
90.0,86.0,8.0,597.0
83.0,25.0,8.6,19.0
71.0,21.0,7.0,5.0
61.0,11.0,4.8,5.0
66.0,58.0,7.0,76.0
77.0,47.0,7.8,112.0
73.0,43.0,7.1,75.0
39.0,5.0,5.6,8.0
76.0,48.0,8.0,70.0
80.0,5.0,6.8,12.0
80.0,21.0,6.2,1489.0
89.0,38.0,8.2,2482.0
59.0,29.0,8.7,31.0
71.0,27.0,7.5,21.0
63.0,17.0,3.3,9.0
86.0,29.0,7.1,70.0
61.0,11.0,6.7,44.0
81.0,53.0,9.2,203.0
80.0,44.0,7.8,190.0
85.0,31.0,8.5,575.0
82.0,33.0,8.4,363.0
87.0,23.0,7.5,75.0
48.0,9.0,6.4,13.0
73.0,71.0,7.7,224.0
60.0,34.0,6.1,16.0
79.0,47.0,7.1,34.0
59.0,32.0,8.0,46.0
79.0,56.0,7.8,161.0
74.0,21.0,8.2,62.0
70.0,20.0,6.7,7.0
78.0,20.0,5.4,14.0
76.0,23.0,8.1,12.0
77.0,63.0,7.2,53.0
63.0,15.0,8.9,23.0
92.0,59.0,8.9,950.0
90.0,13.0,8.7,31.0
57.0,25.0,7.4,57.0
86.0,15.0,5.7,183.0
81.0,38.0,6.8,110.0
56.0,26.0,8.1,57.0
75.0,20.0,7.9,12.0
76.0,42.0,6.5,53.0
80.0,23.0,7.6,5.0
78.0,68.0,8.3,432.0
77.0,80.0,3.4,1221.0
71.0,24.0,7.0,186.0
78.0,36.0,7.6,9.0
73.0,75.0,7.3,82.0
90.0,52.0,8.8,114.0
76.0,45.0,6.7,344.0
88.0,82.0,8.3,818.0
70.0,60.0,5.7,174.0
70.0,46.0,7.0,80.0
71.0,64.0,5.7,2421.0
70.0,44.0,8.1,8.0
74.0,44.0,7.4,10.0
74.0,13.0,5.2,118.0
73.0,28.0,7.6,34.0
50.0,14.0,6.5,28.0
71.0,16.0,7.5,15.0
61.0,4.0,5.2,11.0
86.0,53.0,7.8,49.0
82.0,63.0,8.5,14.0
85.0,28.0,7.6,14.0
68.0,21.0,6.6,27.0
76.0,25.0,8.0,20.0
91.0,22.0,8.5,59.0
67.0,64.0,6.3,121.0
83.0,29.0,6.2,16.0
77.0,47.0,6.7,58.0
84.0,16.0,8.6,58.0
85.0,38.0,9.1,132.0
77.0,56.0,8.3,80.0
62.0,11.0,5.5,8.0
83.0,10.0,8.2,22.0
85.0,16.0,7.5,6.0
83.0,43.0,7.8,30.0
81.0,67.0,8.1,84.0
75.0,12.0,7.8,20.0
80.0,41.0,7.3,17.0
80.0,18.0,8.4,22.0
70.0,25.0,7.1,16.0
70.0,17.0,7.9,15.0
79.0,9.0,4.1,34.0
68.0,43.0,8.1,40.0
71.0,30.0,7.5,49.0
86.0,40.0,4.2,6430.0
78.0,37.0,8.1,60.0
84.0,43.0,7.5,65.0
78.0,47.0,7.8,91.0
84.0,23.0,8.3,13.0
78.0,52.0,8.3,144.0
51.0,11.0,7.8,17.0
77.0,27.0,6.4,194.0
82.0,78.0,8.5,397.0
74.0,55.0,7.3,81.0
61.0,8.0,5.5,18.0
90.0,40.0,6.6,2299.0
93.0,57.0,8.2,137.0
75.0,49.0,7.6,45.0
86.0,25.0,8.1,18.0
82.0,49.0,7.8,345.0
88.0,49.0,8.8,45.0
76.0,29.0,6.8,27.0
48.0,4.0,6.6,16.0
69.0,29.0,7.2,30.0
81.0,33.0,8.8,17.0
80.0,47.0,7.9,468.0
80.0,71.0,7.7,446.0
68.0,20.0,7.2,105.0
69.0,27.0,8.1,35.0
63.0,31.0,6.8,29.0
73.0,69.0,6.9,159.0
69.0,17.0,7.3,19.0
87.0,62.0,7.9,131.0
83.0,59.0,7.4,94.0
85.0,84.0,8.1,237.0
88.0,37.0,9.0,37.0
65.0,14.0,8.1,17.0
62.0,17.0,4.9,12.0
76.0,65.0,8.3,149.0
92.0,19.0,8.3,129.0
55.0,14.0,8.2,16.0
77.0,23.0,6.3,288.0
72.0,43.0,7.1,73.0
76.0,29.0,8.5,28.0
80.0,69.0,6.2,160.0
76.0,42.0,8.5,26.0
81.0,10.0,8.3,14.0
74.0,14.0,8.4,11.0
53.0,4.0,5.8,4.0
72.0,65.0,6.5,51.0
76.0,46.0,7.9,14.0
72.0,15.0,9.1,39.0
83.0,61.0,8.1,58.0
73.0,22.0,7.3,25.0
81.0,33.0,7.0,28.0
88.0,26.0,8.9,14.0
81.0,34.0,7.6,376.0
71.0,32.0,7.2,51.0
82.0,50.0,8.2,193.0
83.0,52.0,7.7,115.0
65.0,9.0,8.0,11.0
86.0,31.0,8.2,48.0
72.0,19.0,7.7,72.0
64.0,17.0,7.9,31.0
75.0,25.0,8.4,26.0
85.0,22.0,7.4,25.0
78.0,65.0,8.7,95.0
74.0,56.0,7.0,88.0
84.0,39.0,7.1,422.0
80.0,41.0,8.8,30.0
71.0,59.0,7.9,216.0
78.0,74.0,7.9,96.0
63.0,27.0,7.1,7.0
84.0,87.0,8.9,1548.0
83.0,30.0,7.8,39.0
84.0,50.0,7.8,53.0
62.0,15.0,5.3,20.0
83.0,59.0,8.4,89.0
86.0,14.0,8.1,10.0
77.0,9.0,6.2,40.0
51.0,15.0,4.9,19.0
67.0,37.0,6.8,131.0
89.0,50.0,9.0,132.0
86.0,53.0,8.4,108.0
57.0,11.0,6.7,28.0
82.0,19.0,7.2,22.0
75.0,17.0,8.8,24.0
60.0,52.0,7.4,21.0
49.0,76.0,4.4,456.0
57.0,6.0,5.0,5.0
82.0,17.0,5.8,41.0
77.0,45.0,7.8,49.0
78.0,40.0,6.7,17.0
79.0,18.0,8.5,18.0
83.0,59.0,8.8,130.0
69.0,41.0,7.4,38.0
84.0,51.0,5.3,191.0
84.0,55.0,7.8,171.0
75.0,33.0,7.6,197.0
82.0,52.0,4.3,1197.0
70.0,16.0,1.8,442.0
78.0,30.0,7.8,25.0
91.0,27.0,9.0,27.0
81.0,29.0,8.2,33.0
86.0,66.0,7.9,23.0
65.0,18.0,8.2,28.0
83.0,49.0,8.0,34.0
75.0,18.0,6.4,15.0
78.0,30.0,9.0,20.0
77.0,59.0,7.6,91.0
90.0,47.0,8.9,634.0
74.0,27.0,8.8,158.0
86.0,43.0,8.0,45.0
78.0,9.0,8.7,31.0
73.0,8.0,6.1,9.0
86.0,55.0,7.2,74.0
66.0,43.0,8.7,52.0
81.0,8.0,8.8,37.0
86.0,60.0,8.7,102.0
78.0,34.0,7.6,29.0
70.0,34.0,8.2,17.0
73.0,18.0,5.9,111.0
80.0,20.0,6.9,14.0
74.0,46.0,7.1,30.0
75.0,31.0,4.4,166.0
60.0,27.0,7.5,63.0
75.0,58.0,8.2,73.0
75.0,36.0,7.6,50.0
80.0,39.0,8.3,43.0
79.0,69.0,8.5,99.0
45.0,6.0,7.8,11.0
80.0,14.0,8.1,28.0
87.0,65.0,8.2,110.0
83.0,55.0,7.5,35.0
78.0,86.0,8.9,513.0
72.0,9.0,4.6,5.0
84.0,62.0,8.1,79.0
86.0,14.0,8.5,223.0
68.0,16.0,8.3,15.0
57.0,8.0,7.0,15.0
57.0,9.0,7.3,10.0
73.0,31.0,8.6,61.0
71.0,11.0,6.3,15.0
48.0,10.0,6.4,5.0
74.0,10.0,5.8,5.0
79.0,28.0,8.9,148.0
85.0,40.0,5.3,1471.0
34.0,6.0,5.3,6.0
83.0,63.0,8.0,456.0
76.0,12.0,5.4,107.0
74.0,69.0,7.0,173.0
78.0,23.0,8.4,19.0
65.0,72.0,6.9,60.0
75.0,59.0,7.8,320.0
87.0,54.0,7.1,680.0
84.0,75.0,7.7,325.0
76.0,52.0,5.0,30.0
83.0,6.0,8.3,23.0
82.0,20.0,8.2,23.0
64.0,5.0,7.3,18.0
72.0,56.0,7.2,150.0
53.0,17.0,6.0,34.0
69.0,32.0,7.3,19.0
55.0,5.0,3.1,57.0
65.0,80.0,7.0,458.0
81.0,38.0,7.7,9.0
85.0,59.0,8.1,148.0
74.0,31.0,8.5,39.0
79.0,63.0,8.1,86.0
86.0,59.0,7.4,105.0
57.0,43.0,6.3,192.0
68.0,10.0,7.8,32.0
88.0,59.0,8.9,283.0
73.0,34.0,8.2,30.0
85.0,39.0,7.7,87.0
81.0,12.0,8.4,18.0
80.0,17.0,8.6,46.0
72.0,38.0,6.3,52.0
87.0,55.0,8.2,209.0
48.0,47.0,3.8,449.0
71.0,43.0,7.4,34.0
81.0,74.0,8.6,176.0
57.0,14.0,7.1,19.0
81.0,75.0,7.3,229.0
53.0,30.0,6.3,46.0
78.0,13.0,8.5,24.0
52.0,56.0,4.9,330.0
70.0,36.0,6.5,15.0
70.0,22.0,6.6,18.0
38.0,14.0,5.0,6.0
69.0,42.0,7.5,31.0
84.0,33.0,8.7,16.0
77.0,16.0,8.4,27.0
81.0,15.0,8.4,17.0
45.0,26.0,3.0,29.0
46.0,28.0,5.9,34.0
57.0,26.0,7.2,58.0
79.0,45.0,8.2,38.0
66.0,5.0,6.7,49.0
56.0,57.0,4.7,69.0
94.0,4.0,8.7,40.0
52.0,7.0,6.8,37.0
85.0,54.0,8.0,188.0
91.0,80.0,8.2,1217.0
63.0,25.0,8.0,41.0
65.0,47.0,6.9,30.0
52.0,29.0,3.3,31.0
81.0,53.0,8.8,24.0
39.0,6.0,7.6,5.0
87.0,22.0,7.6,19.0
95.0,52.0,8.8,5999.0
51.0,48.0,4.9,278.0
71.0,10.0,7.8,31.0
60.0,35.0,6.0,8.0
67.0,8.0,8.4,9.0
81.0,58.0,7.9,86.0
76.0,10.0,8.9,55.0
89.0,56.0,8.4,704.0
55.0,46.0,5.8,30.0
95.0,10.0,7.3,900.0
81.0,75.0,7.8,69.0
58.0,22.0,6.0,8.0
60.0,18.0,7.0,27.0
86.0,46.0,7.8,22.0
72.0,9.0,6.0,9.0
72.0,6.0,5.2,25.0
81.0,53.0,6.7,150.0
69.0,30.0,6.5,6.0
78.0,21.0,7.4,49.0
82.0,56.0,7.2,386.0
83.0,55.0,7.8,12.0
75.0,23.0,7.9,16.0
62.0,24.0,7.6,14.0
81.0,22.0,7.9,27.0
76.0,27.0,9.0,18.0
69.0,63.0,7.1,120.0
59.0,42.0,6.5,61.0
80.0,47.0,6.9,106.0
54.0,45.0,7.1,57.0
76.0,45.0,5.7,9.0
79.0,25.0,7.7,33.0
63.0,37.0,7.9,31.0
67.0,53.0,7.2,50.0
70.0,19.0,8.8,31.0
69.0,11.0,6.5,31.0
91.0,30.0,7.9,915.0
80.0,20.0,7.4,771.0
